College Code,College Name,Branch,Category,Percentile
1002,"Government College of Engineering, Amravati",Civil Engineering,GOPENS,88.5013511
1002,"Government College of Engineering, Amravati",Civil Engineering,GSCS,77.8445199
1002,"Government College of Engineering, Amravati",Civil Engineering,GSTS,65.8812284
1002,"Government College of Engineering, Amravati",Civil Engineering,GVJS,81.2928705
1002,"Government College of Engineering, Amravati",Civil Engineering,GNT1S,88.4426131
1002,"Government College of Engineering, Amravati",Civil Engineering,GNT2S,85.7455441
1002,"Government College of Engineering, Amravati",Civil Engineering,GNT3S,87.8945473
1002,"Government College of Engineering, Amravati",Civil Engineering,GOBCS,85.3822102
1002,"Government College of Engineering, Amravati",Civil Engineering,GSEBCS,75.3516004
1002,"Government College of Engineering, Amravati",Civil Engineering,LOPENS,88.1228442
1002,"Government College of Engineering, Amravati",Civil Engineering,LSCS,83.639399
1002,"Government College of Engineering, Amravati",Civil Engineering,LSTS,66.8505265
1002,"Government College of Engineering, Amravati",Civil Engineering,LVJS,81.3738935
1002,"Government College of Engineering, Amravati",Civil Engineering,LNT2S,70.8722936
1002,"Government College of Engineering, Amravati",Civil Engineering,LOBCS,83.6467428
1002,"Government College of Engineering, Amravati",Civil Engineering,LSEBCS,55.2318816
1002,"Government College of Engineering, Amravati",Civil Engineering,PWDOPENS,53.7694785
1002,"Government College of Engineering, Amravati",Civil Engineering,PWDOBCS,27.6622718
1002,"Government College of Engineering, Amravati",Civil Engineering,DEFOPENS,67.0458361
1002,"Government College of Engineering, Amravati",Civil Engineering,DEFOBCS,47.9842799
1002,"Government College of Engineering, Amravati",Civil Engineering,TFWS,85.5352459
1002,"Government College of Engineering, Amravati",Civil Engineering,PWDROBC,25.6482713
1002,"Government College of Engineering, Amravati",Civil Engineering,DEFRSEBC,50.6340761
1002,"Government College of Engineering, Amravati",Civil Engineering,EWS,66.1855163
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,GOPENS,97.3911937
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,GSCS,94.1713006
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,GSTS,80.5896708
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,GVJS,94.3331807
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,GNT1S,94.4433332
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,GNT2S,94.5541467
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,GOBCS,97.0436452
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,GSEBCS,94.6903844
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,LOPENS,96.9066937
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,LSCS,94.8376426
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,LSTS,84.2430574
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,LNT1S,93.2139295
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,LNT3S,92.0214155
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,LOBCS,96.7545639
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,LSEBCS,94.8397684
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,PWDOPENS,88.6037289
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,PWDOBCS,82.7778711
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,DEFOPENS,90.777366
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,DEFOBCS,87.8152279
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,TFWS,98.1177725
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,PWDRSCS,83.752973
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,DEFROBCS,89.3071786
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,ORPHAN,86.1764583
1002,"Government College of Engineering, Amravati",Computer Science and Engineering,EWS,95.3932298
1002,"Government College of Engineering, Amravati",Information Technology,GOPENS,96.0264086
1002,"Government College of Engineering, Amravati",Information Technology,GSCS,92.4262209
1002,"Government College of Engineering, Amravati",Information Technology,GSTS,80.0615027
1002,"Government College of Engineering, Amravati",Information Technology,GVJS,92.6351162
1002,"Government College of Engineering, Amravati",Information Technology,GNT1S,92.5251996
1002,"Government College of Engineering, Amravati",Information Technology,GNT2S,93.9913601
1002,"Government College of Engineering, Amravati",Information Technology,GNT3S,94.115178
1002,"Government College of Engineering, Amravati",Information Technology,GOBCS,95.8067495
1002,"Government College of Engineering, Amravati",Information Technology,GSEBCS,93.871008
1002,"Government College of Engineering, Amravati",Information Technology,LOPENS,96.1687682
1002,"Government College of Engineering, Amravati",Information Technology,LSCS,92.4273158
1002,"Government College of Engineering, Amravati",Information Technology,LSTS,78.1496564
1002,"Government College of Engineering, Amravati",Information Technology,LNT2S,93.1131822
1002,"Government College of Engineering, Amravati",Information Technology,LOBCS,95.8198477
1002,"Government College of Engineering, Amravati",Information Technology,LSEBCS,93.4764585
1002,"Government College of Engineering, Amravati",Information Technology,PWDOPENS,69.2652564
1002,"Government College of Engineering, Amravati",Information Technology,PWDOBCS,57.0470967
1002,"Government College of Engineering, Amravati",Information Technology,DEFOPENS,88.553941
1002,"Government College of Engineering, Amravati",Information Technology,DEFOBCS,82.1878954
1002,"Government College of Engineering, Amravati",Information Technology,TFWS,96.7229568
1002,"Government College of Engineering, Amravati",Information Technology,PWDRSCS,67.6869909
1002,"Government College of Engineering, Amravati",Information Technology,DEFRNT1S,87.1012785
1002,"Government College of Engineering, Amravati",Information Technology,ORPHAN,61.6354671
1002,"Government College of Engineering, Amravati",Information Technology,EWS,93.9032684
1002,"Government College of Engineering, Amravati",Electrical Engineering,GOPENS,90.3847828
1002,"Government College of Engineering, Amravati",Electrical Engineering,GSCS,85.3822102
1002,"Government College of Engineering, Amravati",Electrical Engineering,GSTS,57.0470967
1002,"Government College of Engineering, Amravati",Electrical Engineering,GVJS,86.2190813
1002,"Government College of Engineering, Amravati",Electrical Engineering,GNT2S,85.1704164
1002,"Government College of Engineering, Amravati",Electrical Engineering,GNT3S,76.933232
1002,"Government College of Engineering, Amravati",Electrical Engineering,GOBCS,89.874785
1002,"Government College of Engineering, Amravati",Electrical Engineering,GSEBCS,83.5369475
1002,"Government College of Engineering, Amravati",Electrical Engineering,LOPENS,91.295495
1002,"Government College of Engineering, Amravati",Electrical Engineering,LSCS,82.7086811
1002,"Government College of Engineering, Amravati",Electrical Engineering,LSTS,57.414259
1002,"Government College of Engineering, Amravati",Electrical Engineering,LVJS,85.2662319
1002,"Government College of Engineering, Amravati",Electrical Engineering,LNT1S,88.5172385
1002,"Government College of Engineering, Amravati",Electrical Engineering,LOBCS,89.8755527
1002,"Government College of Engineering, Amravati",Electrical Engineering,LSEBCS,78.4507504
1002,"Government College of Engineering, Amravati",Electrical Engineering,PWDOPENS,47.0113809
1002,"Government College of Engineering, Amravati",Electrical Engineering,PWDOBCS,27.5123271
1002,"Government College of Engineering, Amravati",Electrical Engineering,DEFOPENS,83.032746
1002,"Government College of Engineering, Amravati",Electrical Engineering,DEFOBCS,18.5574725
1002,"Government College of Engineering, Amravati",Electrical Engineering,TFWS,90.8058519
1002,"Government College of Engineering, Amravati",Electrical Engineering,DEFROBCS,69.800376
1002,"Government College of Engineering, Amravati",Electrical Engineering,ORPHAN,70.5215521
1002,"Government College of Engineering, Amravati",Electrical Engineering,EWS,82.7820291
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,GOPENS,94.1713006
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,GSCS,88.9034341
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,GSTS,72.5041736
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,GVJS,88.7742666
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,GNT1S,91.6557848
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,GNT2S,92.6335559
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,GNT3S,89.2671256
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,GOBCS,93.8694333
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,GSEBCS,92.0214155
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,LOPENS,95.0167998
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,LSCS,90.0992619
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,LSTS,49.7949643
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,LVJS,82.4751693
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,LNT2S,89.0036224
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,LOBCS,94.3331807
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,LSEBCS,91.6345444
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,PWDOPENS,40.1585977
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,PWDOBCS,17.776617
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,DEFOPENS,92.8871646
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,DEFOBCS,77.7634641
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,TFWS,95.1705464
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,DEFROBCS,80.5358903
1002,"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,EWS,92.1089443
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,GOPENS,86.1227045
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,GSCS,72.5041736
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,GSTS,27.6622718
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,GVJS,81.7098306
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,GNT1S,80.9741447
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,GNT2S,83.1983982
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,GOBCS,82.8860671
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,GSEBCS,62.795808
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,LOPENS,83.639399
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,LSCS,73.7956676
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,LSTS,25.6482713
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,LNT3S,83.5013309
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,LOBCS,82.1493863
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,LSEBCS,86.8242361
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,TFWS,80.7858869
1002,"Government College of Engineering, Amravati",Instrumentation Engineering,GOPENS,17.776617
1002,"Government College of Engineering, Amravati",Mechanical Engineering,GOPENS,87.0844527
1002,"Government College of Engineering, Amravati",Mechanical Engineering,GSCS,78.956117
1002,"Government College of Engineering, Amravati",Mechanical Engineering,GSTS,57.2163252
1002,"Government College of Engineering, Amravati",Mechanical Engineering,GVJS,80.5896708
1002,"Government College of Engineering, Amravati",Mechanical Engineering,GNT1S,79.1318865
1002,"Government College of Engineering, Amravati",Mechanical Engineering,GNT2S,83.7440631
1002,"Government College of Engineering, Amravati",Mechanical Engineering,GNT3S,81.4941569
1002,"Government College of Engineering, Amravati",Mechanical Engineering,GOBCS,86.2308451
1002,"Government College of Engineering, Amravati",Mechanical Engineering,GSEBCS,75.3410409
1002,"Government College of Engineering, Amravati",Mechanical Engineering,LOPENS,85.7455441
1002,"Government College of Engineering, Amravati",Mechanical Engineering,LSCS,78.5613347
1002,"Government College of Engineering, Amravati",Mechanical Engineering,LSTS,40.99476
1002,"Government College of Engineering, Amravati",Mechanical Engineering,LNT1S,79.6526596
1002,"Government College of Engineering, Amravati",Mechanical Engineering,LNT2S,80.2743712
1002,"Government College of Engineering, Amravati",Mechanical Engineering,LOBCS,82.1493863
1002,"Government College of Engineering, Amravati",Mechanical Engineering,LSEBCS,80.7858869
1002,"Government College of Engineering, Amravati",Mechanical Engineering,PWDOPENS,56.0103934
1002,"Government College of Engineering, Amravati",Mechanical Engineering,DEFOPENS,53.7694785
1002,"Government College of Engineering, Amravati",Mechanical Engineering,DEFOBCS,27.6622718
1002,"Government College of Engineering, Amravati",Mechanical Engineering,TFWS,86.5743889
1002,"Government College of Engineering, Amravati",Mechanical Engineering,DEFROBCS,44.8929536
1002,"Government College of Engineering, Amravati",Mechanical Engineering,EWS,72.8176141
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,GOPENH,90.6223114
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,GSCH,89.8224795
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,GSTH,49.9497584
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,GNT2H,75.2680452
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,GOBCH,87.9283936
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,GSEBCH,66.8404462
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,LOPENH,92.9308861
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,LOBCH,89.8224795
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,LSEBCH,81.7098306
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,GSCO,86.2629872
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,GVJO,65.6155797
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,LOPENO,96.8760513
1005,"Sant Gadge Baba Amravati University,Amravati",Food Technology,EWS,79.5020906
1005,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,GOPENH,53.7694785
1005,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,GOBCH,24.5948927
1005,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,LOPENH,47.9842799
1005,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,GSCH,40.1066152
1005,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,GVJH,33.099972
1005,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,GSCH,12.6135136
1005,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,GOPENO,75.7359803
1005,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,GOBCO,62.2534756
1005,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,GSEBCO,15.9803473
1005,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,TFWS,30.9687071
1005,"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,EWS,57.1959853
1005,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,LOPENH,17.7533973
1005,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,GOPENH,63.5370419
1005,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,LOPENH,40.2848342
1005,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,LOPENO,19.3655345
1005,"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,LOBCO,15.1214416
1005,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,GOPENH,62.7216425
1005,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,GSCH,44.4778985
1005,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,GOBCH,38.8849565
1005,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,LOPENH,71.7682877
1005,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,LSCH,20.9331029
1005,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,GNT3H,88.0194481
1005,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,GOPENO,88.4426131
1005,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,GOBCO,80.7840564
1005,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,TFWS,85.455686
1005,"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,EWS,63.2340107
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GOPENH,69.8140377
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GSCH,65.8812284
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GSTH,35.5925864
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GVJH,68.2901694
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GNT2H,57.9919409
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GOBCH,65.2298851
1012,"Government College of Engineering,Yavatmal",Civil Engineering,LOPENH,73.4250332
1012,"Government College of Engineering,Yavatmal",Civil Engineering,LSCH,72.1467831
1012,"Government College of Engineering,Yavatmal",Civil Engineering,LSTH,40.1066152
1012,"Government College of Engineering,Yavatmal",Civil Engineering,LVJH,68.7156482
1012,"Government College of Engineering,Yavatmal",Civil Engineering,LNT1H,70.6178643
1012,"Government College of Engineering,Yavatmal",Civil Engineering,LOBCH,68.7156482
1012,"Government College of Engineering,Yavatmal",Civil Engineering,PWDOPENH,25.6482713
1012,"Government College of Engineering,Yavatmal",Civil Engineering,LSEBCH,13.647753
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GOPENO,76.1358545
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GSCO,66.8505265
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GNT1O,68.1767082
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GNT2O,60.2921536
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GNT3O,57.414259
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GOBCO,69.800376
1012,"Government College of Engineering,Yavatmal",Civil Engineering,GSEBCO,47.0113809
1012,"Government College of Engineering,Yavatmal",Civil Engineering,LOPENO,78.9120215
1012,"Government College of Engineering,Yavatmal",Civil Engineering,LSTO,52.814879
1012,"Government College of Engineering,Yavatmal",Civil Engineering,DEFOPENS,1.8370822
1012,"Government College of Engineering,Yavatmal",Civil Engineering,TFWS,73.7743452
1012,"Government College of Engineering,Yavatmal",Civil Engineering,EWS,34.8002089
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GOPENH,87.1298889
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GSCH,83.5380246
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GSTH,58.5786927
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GVJH,85.4082122
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GNT1H,86.0863663
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GNT2H,83.5369475
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GOBCH,86.5743889
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GSEBCH,72.7750912
1012,"Government College of Engineering,Yavatmal",Computer Engineering,LOPENH,88.5679854
1012,"Government College of Engineering,Yavatmal",Computer Engineering,LSCH,84.2156613
1012,"Government College of Engineering,Yavatmal",Computer Engineering,LNT3H,81.3738935
1012,"Government College of Engineering,Yavatmal",Computer Engineering,LOBCH,85.9711131
1012,"Government College of Engineering,Yavatmal",Computer Engineering,LSEBCH,78.5613347
1012,"Government College of Engineering,Yavatmal",Computer Engineering,PWDOPENH,70.8722936
1012,"Government College of Engineering,Yavatmal",Computer Engineering,PWDOBCH,11.4128678
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GOPENO,91.6557848
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GSCO,89.3071786
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GSTO,66.4751458
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GOBCO,91.3201487
1012,"Government College of Engineering,Yavatmal",Computer Engineering,GSEBCO,88.9266712
1012,"Government College of Engineering,Yavatmal",Computer Engineering,LOPENO,88.5551879
1012,"Government College of Engineering,Yavatmal",Computer Engineering,LSCO,85.455686
1012,"Government College of Engineering,Yavatmal",Computer Engineering,LVJO,87.4495947
1012,"Government College of Engineering,Yavatmal",Computer Engineering,LNT2O,77.1713278
1012,"Government College of Engineering,Yavatmal",Computer Engineering,LOBCO,88.553941
1012,"Government College of Engineering,Yavatmal",Computer Engineering,DEFOPENS,81.7887587
1012,"Government College of Engineering,Yavatmal",Computer Engineering,DEFOBCS,50.8618056
1012,"Government College of Engineering,Yavatmal",Computer Engineering,TFWS,91.9393058
1012,"Government College of Engineering,Yavatmal",Computer Engineering,DEFROBCS,77.1713278
1012,"Government College of Engineering,Yavatmal",Computer Engineering,EWS,82.7820291
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GOPENH,74.1162962
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GSCH,62.8733646
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GSTH,39.5390798
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GVJH,67.8622856
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GNT1H,57.3310702
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GNT2H,45.4574846
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GNT3H,63.2340107
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GOBCH,70.889365
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,LOPENH,73.8486985
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,LSCH,67.294477
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,LSTH,32.1785112
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,LNT2H,43.1231034
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,LOBCH,72.1467831
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,PWDOPENH,13.9490359
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GSEBCH,59.8892661
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,LSEBCH,40.7306838
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GOPENO,79.1318865
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GSCO,79.0646435
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GSTO,57.1959853
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GVJO,75.3516004
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GOBCO,76.7776254
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,GSEBCO,49.513096
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,LOPENO,74.2767378
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,LSCO,65.8812284
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,LOBCO,73.5848302
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,LSEBCO,45.4574846
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,DEFOPENS,50.6340761
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,TFWS,80.2743712
1012,"Government College of Engineering,Yavatmal",Electrical Engineering,EWS,43.9565943
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GOPENH,79.0646435
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GSCH,70.4092512
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GSTH,22.5020163
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GNT1H,69.0659616
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GNT2H,70.4817329
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GOBCH,77.8466015
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GSEBCH,66.8404462
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LOPENH,79.4055287
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LSCH,77.7634641
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LSTH,34.8002089
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LVJH,55.0733859
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LOBCH,79.1318865
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GSTH,16.8882979
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LSEBCH,63.0701676
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GOPENO,88.6037289
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GSCO,76.2466193
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GNT2O,76.8897938
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GOBCO,84.886137
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,GSEBCO,80.7840564
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LOPENO,86.2190813
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LSTO,24.7657909
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LNT1O,67.294477
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LNT3O,80.0615027
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LOBCO,84.6087386
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,LSEBCO,61.3261708
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,DEFOPENS,75.5247196
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,TFWS,82.5540242
1012,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,EWS,72.1467831
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GOPENH,66.1855163
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GSCH,47.6302148
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GSTH,18.576741
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GVJH,60.596742
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GNT2H,52.2046883
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GNT3H,60.2951569
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GOBCH,62.7875345
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GSEBCH,59.8892661
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,LOPENH,68.4785771
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,LSCH,48.8696809
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,LSTH,21.0368242
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,LNT1H,24.7657909
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,LNT2H,36.6283954
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,LOBCH,59.9791975
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GSEBCH,60.0743746
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,LSEBCH,40.1585977
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GOPENO,76.5404634
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GSCO,62.795808
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GSTO,19.5522021
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GVJO,53.7424491
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GOBCO,72.8176141
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,GSEBCO,63.5258359
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,LOPENO,80.3003309
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,LSCO,37.2130338
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,TFWS,76.0337773
1012,"Government College of Engineering,Yavatmal",Mechanical Engineering,EWS,31.3198919
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,GOPENH,93.9958778
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,GSCH,85.7790463
